Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,ORB%.1,FT/FGA.1,Team,Season,SeasonType
48.0,48.0,2025-01-27,@,MIA,L,119.0,125.0,2OT,107.3,112.7,91.8,0.255,0.398,0.546,47.8,71.1,8.1,7.8,0.531,12.1,24.0,0.153,0.603,15.1,12.5,0.152,ORL,2025,reg
49.0,49.0,2025-01-30,@,POR,L,90.0,119.0,,99.1,131.1,90.8,0.247,0.321,0.501,53.5,41.2,8.8,11.3,0.451,15.1,31.0,0.21,0.603,13.3,31.0,0.321,ORL,2025,reg
50.0,50.0,2025-02-01,@,UTA,L,99.0,113.0,,99.2,113.2,99.8,0.385,0.451,0.465,54.3,63.3,9.0,14.3,0.379,7.0,20.4,0.33,0.548,14.5,20.0,0.25,ORL,2025,reg
51.0,51.0,2025-02-03,@,GSW,L,99.0,104.0,,104.5,109.8,94.7,0.101,0.323,0.479,45.8,53.5,8.4,5.1,0.475,10.4,34.0,0.051,0.513,12.3,20.9,0.308,ORL,2025,reg
52.0,52.0,2025-02-05,@,SAC,W,130.0,111.0,,137.7,117.6,94.4,0.17,0.352,0.687,51.4,60.0,8.5,5.7,0.659,10.4,28.1,0.159,0.563,17.1,35.0,0.263,ORL,2025,reg
53.0,53.0,2025-02-06,@,DEN,L,90.0,112.0,,92.5,115.1,97.3,0.357,0.369,0.463,56.5,67.7,10.3,15.1,0.399,12.6,24.5,0.274,0.602,17.8,30.8,0.145,ORL,2025,reg
54.0,54.0,2025-02-08,,SAS,W,112.0,111.0,,116.8,115.7,95.9,0.227,0.341,0.579,43.0,42.2,10.4,2.1,0.568,13.4,30.2,0.136,0.617,14.0,11.1,0.208,ORL,2025,reg
55.0,55.0,2025-02-10,,ATL,L,106.0,112.0,,108.2,114.3,98.0,0.308,0.385,0.598,52.0,59.5,10.2,17.8,0.551,16.9,17.5,0.256,0.571,16.0,17.1,0.312,ORL,2025,reg
56.0,56.0,2025-02-12,,CHO,W,102.0,86.0,,109.8,92.5,92.9,0.211,0.478,0.519,45.3,59.5,4.3,16.4,0.489,10.1,26.0,0.156,0.444,12.0,13.3,0.173,ORL,2025,reg
57.0,57.0,2025-02-20,@,ATL,W,114.0,108.0,,114.5,108.5,99.6,0.447,0.294,0.56,49.0,36.6,6.0,10.8,0.518,7.3,23.9,0.306,0.445,7.4,27.6,0.19,ORL,2025,reg
58.0,58.0,2025-02-21,,MEM,L,104.0,105.0,,102.5,103.5,101.5,0.375,0.352,0.507,51.5,63.9,6.9,15.3,0.46,12.0,25.5,0.261,0.451,12.5,28.8,0.239,ORL,2025,reg
59.0,59.0,2025-02-23,,WAS,W,110.0,90.0,,110.0,90.0,100.0,0.244,0.356,0.552,43.4,62.5,9.0,12.5,0.506,13.8,30.4,0.211,0.474,18.6,10.8,0.205,ORL,2025,reg
60.0,60.0,2025-02-25,,CLE,L,82.0,122.0,,90.7,134.9,90.4,0.156,0.311,0.426,57.3,63.6,7.7,16.7,0.394,11.1,24.0,0.122,0.681,12.1,28.1,0.163,ORL,2025,reg
61.0,61.0,2025-02-27,,GSW,L,115.0,121.0,,119.8,126.1,96.0,0.202,0.315,0.593,45.2,51.1,9.4,11.8,0.567,15.7,35.7,0.157,0.576,13.0,26.2,0.38,ORL,2025,reg
62.0,62.0,2025-03-02,,TOR,L,102.0,104.0,,111.4,113.6,91.5,0.627,0.313,0.597,53.3,56.7,3.3,8.6,0.5,14.1,20.0,0.522,0.506,13.9,30.0,0.288,ORL,2025,reg
63.0,63.0,2025-03-04,,TOR,L,113.0,114.0,,114.0,115.0,99.1,0.277,0.434,0.607,57.8,70.0,12.1,10.0,0.572,13.1,16.7,0.217,0.55,17.3,31.7,0.325,ORL,2025,reg
64.0,64.0,2025-03-06,,CHI,L,123.0,125.0,,119.7,121.6,102.8,0.46,0.379,0.588,59.3,65.0,9.7,10.9,0.511,10.3,20.5,0.391,0.587,16.1,35.1,0.279,ORL,2025,reg
65.0,65.0,2025-03-08,@,MIL,W,111.0,109.0,,118.8,116.6,93.5,0.232,0.39,0.614,52.8,45.2,5.4,9.6,0.585,10.0,12.8,0.183,0.62,13.2,12.1,0.213,ORL,2025,reg
66.0,66.0,2025-03-10,@,HOU,L,84.0,97.0,,91.9,106.1,91.4,0.279,0.372,0.435,60.0,53.6,10.9,10.9,0.372,8.5,23.2,0.233,0.483,17.1,40.8,0.124,ORL,2025,reg
67.0,67.0,2025-03-13,@,NOP,W,113.0,93.0,,125.5,103.3,90.0,0.217,0.398,0.621,50.6,58.1,7.8,13.0,0.596,10.8,21.6,0.169,0.487,12.8,26.2,0.203,ORL,2025,reg
68.0,68.0,2025-03-14,@,MIN,L,111.0,118.0,,110.4,117.3,100.6,0.247,0.315,0.562,59.2,45.0,8.9,10.6,0.517,10.0,13.3,0.213,0.613,14.8,19.4,0.25,ORL,2025,reg
69.0,69.0,2025-03-16,@,CLE,W,108.0,103.0,,109.7,104.6,98.4,0.42,0.383,0.563,50.5,61.8,11.2,5.4,0.5,15.8,28.9,0.333,0.469,11.8,32.0,0.135,ORL,2025,reg
70.0,70.0,2025-03-19,,HOU,L,108.0,116.0,,112.7,121.0,95.9,0.217,0.38,0.536,52.9,56.1,7.3,8.7,0.495,10.6,29.2,0.185,0.537,14.4,30.8,0.358,ORL,2025,reg
71.0,71.0,2025-03-21,@,WAS,W,120.0,105.0,,119.9,104.9,100.1,0.135,0.438,0.59,42.7,54.3,9.0,16.7,0.568,11.3,28.3,0.115,0.523,13.6,16.0,0.161,ORL,2025,reg
72.0,72.0,2025-03-24,,LAL,W,118.0,106.0,,131.4,118.1,89.8,0.271,0.471,0.62,47.6,59.5,6.7,8.3,0.582,8.6,30.0,0.224,0.525,10.6,26.2,0.275,ORL,2025,reg
73.0,73.0,2025-03-25,@,CHO,W,111.0,104.0,,116.6,109.2,95.2,0.211,0.467,0.564,43.2,53.7,5.3,7.4,0.528,10.1,30.2,0.178,0.5,10.2,17.8,0.182,ORL,2025,reg
74.0,74.0,2025-03-27,,DAL,L,92.0,101.0,,95.9,105.3,95.9,0.3,0.375,0.508,47.6,41.2,5.2,8.9,0.456,15.8,22.2,0.238,0.545,14.6,12.8,0.205,ORL,2025,reg
75.0,75.0,2025-03-29,,SAC,W,121.0,91.0,,125.0,94.0,96.8,0.27,0.438,0.608,45.6,70.5,10.3,3.8,0.596,12.3,28.9,0.169,0.463,15.1,20.0,0.198,ORL,2025,reg
76.0,76.0,2025-03-31,,LAC,L,87.0,96.0,,94.7,104.5,91.9,0.289,0.342,0.508,59.5,60.0,10.9,7.8,0.441,14.9,14.3,0.263,0.488,15.0,29.7,0.195,ORL,2025,reg
77.0,77.0,2025-04-01,@,SAS,W,116.0,105.0,,122.2,110.6,94.9,0.133,0.522,0.609,48.1,65.1,12.6,14.3,0.578,12.0,25.6,0.133,0.574,16.1,22.5,0.148,ORL,2025,reg
78.0,78.0,2025-04-03,@,WAS,W,109.0,97.0,,119.4,106.3,91.3,0.305,0.366,0.586,44.7,71.1,7.7,14.5,0.53,11.4,30.2,0.268,0.518,12.6,19.0,0.106,ORL,2025,reg
79.0,79.0,2025-04-08,,ATL,W,119.0,112.0,,122.5,115.3,97.1,0.369,0.405,0.609,48.8,54.8,13.4,12.8,0.583,12.5,32.5,0.25,0.534,15.6,31.8,0.205,ORL,2025,reg
80.0,80.0,2025-04-09,,BOS,W,96.0,76.0,,107.2,84.9,89.5,0.088,0.495,0.508,46.7,62.2,5.6,7.1,0.495,9.6,26.1,0.066,0.433,15.9,19.6,0.061,ORL,2025,reg
81.0,81.0,2025-04-11,@,IND,W,129.0,115.0,,124.4,110.9,103.7,0.247,0.376,0.684,55.7,65.3,13.5,18.3,0.653,17.5,22.9,0.212,0.517,16.1,38.6,0.258,ORL,2025,reg
82.0,82.0,2025-04-13,@,ATL,L,105.0,117.0,,108.2,120.6,97.0,0.17,0.398,0.555,50.6,62.5,11.3,10.4,0.54,13.7,25.5,0.114,0.631,14.8,22.5,0.068,ORL,2025,reg
1.0,1.0,2024-10-23,,MIL,L,109.0,124.0,,109.9,125.0,99.2,0.276,0.316,0.496,48.4,43.9,4.0,4.7,0.459,8.3,30.9,0.194,0.638,13.0,20.0,0.275,PHI,2025,reg
2.0,2.0,2024-10-25,@,TOR,L,107.0,115.0,,106.1,114.0,100.9,0.697,0.382,0.539,65.9,65.5,10.9,9.4,0.441,13.9,21.7,0.526,0.5,21.9,50.0,0.513,PHI,2025,reg
3.0,3.0,2024-10-27,@,IND,W,118.0,114.0,OT,109.4,105.6,97.7,0.316,0.429,0.528,40.7,35.7,8.3,7.7,0.485,15.2,40.0,0.235,0.542,16.8,17.1,0.274,PHI,2025,reg
4.0,4.0,2024-10-30,,DET,L,95.0,105.0,,104.9,116.0,90.5,0.354,0.354,0.52,57.0,51.5,7.7,9.5,0.468,9.0,17.8,0.266,0.558,16.2,29.3,0.231,PHI,2025,reg
5.0,5.0,2024-11-02,,MEM,L,107.0,124.0,,106.3,123.1,100.7,0.225,0.517,0.547,61.2,61.1,10.9,8.3,0.511,12.5,16.3,0.18,0.621,15.0,30.6,0.184,PHI,2025,reg
6.0,6.0,2024-11-04,@,PHO,L,116.0,118.0,,119.0,121.1,97.5,0.207,0.586,0.611,53.1,67.5,10.3,8.0,0.575,13.6,20.9,0.184,0.579,13.0,23.7,0.28,PHI,2025,reg
7.0,7.0,2024-11-06,@,LAC,L,98.0,110.0,,109.5,122.9,89.5,0.26,0.342,0.602,47.5,47.5,11.2,4.5,0.596,19.7,32.3,0.151,0.653,19.1,26.7,0.222,PHI,2025,reg
8.0,8.0,2024-11-08,@,LAL,L,106.0,116.0,,108.3,118.5,97.9,0.24,0.406,0.499,50.6,71.8,6.1,8.0,0.474,7.0,24.5,0.156,0.612,12.5,13.9,0.141,PHI,2025,reg
9.0,9.0,2024-11-10,,CHO,W,107.0,105.0,OT,101.6,99.7,95.4,0.31,0.393,0.561,55.6,61.5,7.6,2.4,0.518,15.1,17.4,0.238,0.453,16.7,27.3,0.2,PHI,2025,reg
10.0,10.0,2024-11-12,,NYK,L,99.0,111.0,,100.4,112.5,98.6,0.289,0.506,0.529,54.0,61.3,10.1,10.3,0.458,13.8,18.8,0.277,0.545,13.6,20.5,0.157,PHI,2025,reg
11.0,11.0,2024-11-13,,CLE,L,106.0,114.0,,112.8,121.3,94.0,0.12,0.467,0.547,50.5,58.5,8.5,4.4,0.522,11.0,24.5,0.109,0.588,10.6,21.4,0.165,PHI,2025,reg
12.0,12.0,2024-11-15,@,ORL,L,86.0,98.0,,94.2,107.3,91.3,0.292,0.431,0.529,55.8,65.5,10.9,7.3,0.472,18.1,15.8,0.25,0.506,17.0,28.2,0.244,PHI,2025,reg
13.0,13.0,2024-11-18,@,MIA,L,89.0,106.0,,87.8,104.6,101.3,0.143,0.488,0.498,55.8,71.4,9.9,7.0,0.476,14.4,4.3,0.107,0.489,13.4,18.4,0.241,PHI,2025,reg
14.0,14.0,2024-11-20,@,MEM,L,111.0,117.0,,114.1,120.2,97.3,0.276,0.379,0.569,50.0,53.8,12.3,14.3,0.511,12.5,30.4,0.253,0.594,17.9,25.0,0.188,PHI,2025,reg
15.0,15.0,2024-11-22,,BRK,W,113.0,98.0,,122.9,106.6,92.0,0.217,0.467,0.561,45.9,61.0,14.1,21.4,0.533,10.6,35.7,0.163,0.576,18.8,21.9,0.089,PHI,2025,reg
16.0,16.0,2024-11-24,,LAC,L,99.0,125.0,,103.7,131.0,95.4,0.302,0.453,0.508,57.1,64.7,8.4,9.8,0.448,12.6,27.7,0.256,0.654,15.6,33.3,0.235,PHI,2025,reg
17.0,17.0,2024-11-27,,HOU,L,115.0,122.0,OT,105.6,112.1,98.6,0.24,0.344,0.542,54.8,44.2,11.0,12.3,0.51,13.1,21.3,0.177,0.511,16.7,30.4,0.364,PHI,2025,reg
18.0,18.0,2024-11-30,@,DET,W,111.0,96.0,,110.5,95.5,100.5,0.259,0.365,0.586,45.7,45.2,9.0,15.7,0.559,15.2,27.3,0.188,0.445,14.7,20.8,0.165,PHI,2025,reg
19.0,19.0,2024-12-03,@,CHO,W,110.0,104.0,,121.1,114.5,90.8,0.244,0.488,0.606,60.3,68.4,9.9,7.0,0.561,11.7,20.0,0.22,0.526,17.5,39.5,0.299,PHI,2025,reg
20.0,20.0,2024-12-04,,ORL,L,102.0,106.0,,113.6,118.1,89.8,0.232,0.366,0.564,54.5,57.5,10.0,1.8,0.555,13.4,27.8,0.134,0.536,13.1,39.0,0.19,PHI,2025,reg
21.0,21.0,2024-12-06,,ORL,W,102.0,94.0,,107.1,98.7,95.2,0.367,0.329,0.556,50.7,60.5,11.6,0.0,0.525,14.8,25.0,0.241,0.506,19.7,22.9,0.192,PHI,2025,reg
22.0,22.0,2024-12-08,@,CHI,W,108.0,100.0,,105.4,97.6,102.5,0.152,0.391,0.55,38.5,58.1,7.8,15.6,0.516,14.0,23.3,0.141,0.517,14.1,4.2,0.128,PHI,2025,reg
23.0,23.0,2024-12-13,,IND,L,107.0,121.0,,109.7,124.0,97.6,0.376,0.294,0.54,46.6,48.6,5.1,7.5,0.494,13.1,31.3,0.271,0.593,9.2,20.0,0.143,PHI,2025,reg
24.0,24.0,2024-12-16,@,CHO,W,121.0,108.0,,118.6,105.8,102.1,0.375,0.475,0.649,47.5,51.2,13.7,8.9,0.613,17.7,23.7,0.288,0.578,17.8,21.4,0.145,PHI,2025,reg
25.0,25.0,2024-12-20,,CHO,W,108.0,98.0,,118.3,107.3,91.3,0.217,0.398,0.594,53.0,73.2,15.3,12.8,0.566,14.2,26.2,0.169,0.526,16.3,31.7,0.205,PHI,2025,reg
26.0,26.0,2024-12-21,@,CLE,L,99.0,126.0,,103.4,131.6,95.7,0.318,0.4,0.511,54.4,38.2,7.3,6.4,0.465,11.8,23.4,0.235,0.656,11.9,30.2,0.089,PHI,2025,reg
27.0,27.0,2024-12-23,,SAS,W,111.0,106.0,,108.2,103.4,102.6,0.247,0.473,0.538,47.2,56.4,10.7,5.6,0.505,9.6,18.8,0.183,0.549,16.8,7.3,0.21,PHI,2025,reg
28.0,28.0,2024-12-25,@,BOS,W,118.0,114.0,,121.9,117.8,96.8,0.216,0.455,0.612,56.7,68.3,10.3,10.9,0.563,5.9,11.6,0.216,0.558,11.4,27.7,0.084,PHI,2025,reg
29.0,29.0,2024-12-28,@,UTA,W,114.0,111.0,,118.6,115.5,96.1,0.446,0.434,0.574,60.0,61.1,15.6,15.1,0.512,7.5,22.7,0.349,0.551,18.7,38.9,0.146,PHI,2025,reg
30.0,30.0,2024-12-30,@,POR,W,125.0,103.0,,126.5,104.2,98.8,0.413,0.32,0.705,50.8,46.5,12.1,7.3,0.647,17.7,27.6,0.373,0.532,22.4,33.3,0.273,PHI,2025,reg
31.0,31.0,2025-01-01,@,SAC,L,107.0,113.0,,110.6,116.8,96.7,0.167,0.476,0.593,57.0,60.0,10.3,9.4,0.565,17.4,20.5,0.143,0.542,15.2,35.0,0.262,PHI,2025,reg
32.0,32.0,2025-01-02,@,GSW,L,105.0,139.0,,106.0,140.4,99.0,0.42,0.383,0.547,56.6,50.0,11.1,12.5,0.475,10.3,13.6,0.346,0.736,11.4,15.6,0.126,PHI,2025,reg
33.0,33.0,2025-01-04,@,BRK,W,123.0,94.0,,117.8,90.0,104.4,0.366,0.488,0.646,43.8,73.8,10.5,4.9,0.604,15.9,19.5,0.293,0.5,19.6,12.5,0.146,PHI,2025,reg
34.0,34.0,2025-01-06,,PHO,L,99.0,109.0,,104.0,114.5,95.2,0.299,0.46,0.503,48.9,58.8,6.3,8.0,0.477,9.2,23.1,0.184,0.593,11.8,10.5,0.16,PHI,2025,reg
35.0,35.0,2025-01-08,,WAS,W,109.0,103.0,,117.5,111.1,92.7,0.216,0.5,0.566,58.6,52.5,8.6,17.2,0.54,8.5,23.3,0.159,0.516,15.5,40.9,0.064,PHI,2025,reg
36.0,36.0,2025-01-10,,NOP,L,115.0,123.0,,118.8,127.1,96.8,0.209,0.418,0.579,51.2,54.8,7.2,5.9,0.538,8.3,25.6,0.187,0.582,10.5,27.9,0.187,PHI,2025,reg
37.0,37.0,2025-01-12,@,ORL,L,99.0,104.0,,104.6,109.9,94.6,0.306,0.403,0.606,58.6,51.5,10.6,8.0,0.542,18.1,9.4,0.292,0.531,15.6,31.6,0.238,PHI,2025,reg
38.0,38.0,2025-01-14,,OKC,L,102.0,118.0,,104.8,121.2,97.3,0.238,0.524,0.55,52.1,62.2,10.3,2.2,0.518,19.2,28.2,0.179,0.63,16.8,29.4,0.198,PHI,2025,reg
39.0,39.0,2025-01-15,,NYK,L,119.0,125.0,OT,124.3,130.5,86.7,0.152,0.38,0.606,56.3,58.7,8.4,4.1,0.571,10.9,26.8,0.152,0.628,14.2,38.5,0.198,PHI,2025,reg
40.0,40.0,2025-01-18,@,IND,L,102.0,115.0,,108.0,121.8,94.5,0.247,0.382,0.517,61.0,55.3,8.5,2.0,0.483,8.4,21.7,0.18,0.596,16.2,38.9,0.193,PHI,2025,reg
41.0,41.0,2025-01-19,@,MIL,L,109.0,123.0,,111.2,125.4,98.0,0.256,0.523,0.57,55.8,66.7,4.1,8.0,0.547,8.6,10.9,0.174,0.575,6.5,17.5,0.264,PHI,2025,reg
42.0,42.0,2025-01-21,@,DEN,L,109.0,144.0,,113.3,149.7,96.2,0.083,0.396,0.548,67.1,77.3,7.3,7.4,0.536,9.1,17.8,0.063,0.706,12.7,45.2,0.282,PHI,2025,reg
43.0,43.0,2025-01-24,,CLE,W,132.0,129.0,,132.5,129.5,99.6,0.31,0.448,0.667,46.3,52.3,9.0,15.8,0.626,15.4,37.2,0.264,0.639,14.0,27.0,0.156,PHI,2025,reg
44.0,44.0,2025-01-25,@,CHI,W,109.0,97.0,,108.7,96.8,100.2,0.185,0.489,0.548,57.4,54.8,10.0,8.5,0.527,9.1,12.8,0.13,0.494,17.6,27.7,0.153,PHI,2025,reg
45.0,45.0,2025-01-28,,LAL,W,118.0,104.0,,120.5,106.2,97.9,0.275,0.374,0.578,47.6,46.5,14.3,10.3,0.533,8.1,25.5,0.231,0.583,21.1,11.4,0.278,PHI,2025,reg
46.0,46.0,2025-01-29,,SAC,W,117.0,104.0,,125.2,111.3,93.5,0.268,0.354,0.638,56.8,69.8,8.6,2.0,0.598,9.8,13.5,0.232,0.5,11.0,31.8,0.156,PHI,2025,reg
47.0,47.0,2025-01-31,,DEN,L,134.0,137.0,,137.4,140.4,97.5,0.178,0.444,0.69,56.5,58.0,12.3,5.1,0.672,12.6,29.7,0.144,0.732,17.4,36.0,0.207,PHI,2025,reg
48.0,48.0,2025-02-02,,BOS,L,110.0,118.0,,117.0,125.5,94.0,0.341,0.39,0.583,45.2,54.1,7.4,5.7,0.543,9.6,19.5,0.256,0.625,9.0,11.6,0.155,PHI,2025,reg
49.0,49.0,2025-02-04,,DAL,W,118.0,116.0,,125.5,123.4,94.0,0.221,0.384,0.625,56.4,78.7,5.3,7.7,0.61,12.1,23.7,0.151,0.535,10.8,37.5,0.294,PHI,2025,reg
50.0,50.0,2025-02-05,,MIA,L,101.0,108.0,,104.3,111.5,96.9,0.208,0.417,0.482,58.1,59.5,14.5,8.2,0.448,4.6,21.2,0.156,0.554,19.3,31.7,0.193,PHI,2025,reg
51.0,51.0,2025-02-07,@,DET,L,112.0,125.0,,114.3,127.5,98.0,0.241,0.373,0.61,59.6,63.4,7.1,13.2,0.572,12.4,16.7,0.205,0.541,12.2,40.4,0.206,PHI,2025,reg
52.0,52.0,2025-02-09,@,MIL,L,127.0,135.0,,124.3,132.1,102.2,0.213,0.506,0.652,55.8,59.6,8.8,10.0,0.629,12.6,19.0,0.169,0.552,9.5,35.8,0.181,PHI,2025,reg
53.0,53.0,2025-02-11,,TOR,L,103.0,106.0,,103.9,106.9,99.2,0.264,0.418,0.507,51.6,59.5,10.1,4.1,0.456,12.1,26.4,0.22,0.53,17.1,23.8,0.232,PHI,2025,reg
54.0,54.0,2025-02-12,@,BRK,L,96.0,100.0,,103.0,107.3,93.2,0.272,0.407,0.529,56.8,71.4,10.7,16.4,0.481,14.2,20.9,0.222,0.518,16.4,35.6,0.141,PHI,2025,reg
55.0,55.0,2025-02-20,,BOS,L,104.0,124.0,,108.4,129.2,96.0,0.183,0.419,0.518,52.7,57.5,7.3,0.0,0.473,9.1,20.8,0.172,0.618,10.3,24.4,0.157,PHI,2025,reg
56.0,56.0,2025-02-22,,BRK,L,103.0,105.0,,111.8,113.9,92.2,0.282,0.459,0.539,47.6,58.3,8.7,9.4,0.482,12.0,33.3,0.247,0.549,15.2,24.3,0.198,PHI,2025,reg
57.0,57.0,2025-02-24,,CHI,L,110.0,142.0,,103.9,134.1,105.9,0.305,0.421,0.51,48.4,51.4,10.4,10.2,0.442,13.6,30.6,0.274,0.607,12.5,23.8,0.382,PHI,2025,reg
58.0,58.0,2025-02-26,@,NYK,L,105.0,110.0,,107.8,113.0,97.4,0.227,0.386,0.542,55.1,53.8,13.4,10.3,0.506,11.8,20.0,0.182,0.565,15.1,21.2,0.299,PHI,2025,reg
59.0,59.0,2025-03-01,,GSW,W,126.0,119.0,,125.6,118.6,100.3,0.329,0.388,0.647,55.1,60.0,8.0,5.2,0.641,12.6,24.4,0.2,0.52,12.2,37.5,0.15,PHI,2025,reg
60.0,60.0,2025-03-03,,POR,L,102.0,119.0,,109.1,127.3,93.5,0.137,0.368,0.506,58.7,65.9,6.4,4.7,0.489,7.4,26.4,0.095,0.54,9.3,43.1,0.121,PHI,2025,reg
61.0,61.0,2025-03-04,@,MIN,L,112.0,126.0,,115.1,129.4,97.3,0.314,0.372,0.572,50.7,52.4,10.3,4.9,0.541,11.7,28.6,0.221,0.679,17.7,22.6,0.198,PHI,2025,reg
62.0,62.0,2025-03-06,@,BOS,L,105.0,123.0,,114.7,134.4,91.5,0.126,0.411,0.524,50.5,72.5,6.6,11.6,0.5,13.8,37.5,0.105,0.61,10.2,37.2,0.132,PHI,2025,reg
63.0,63.0,2025-03-09,,UTA,W,126.0,122.0,,115.4,111.8,109.1,0.26,0.49,0.589,46.8,62.8,10.1,19.1,0.531,14.4,29.2,0.25,0.516,14.4,21.7,0.28,PHI,2025,reg
64.0,64.0,2025-03-10,@,ATL,L,123.0,132.0,,120.5,129.4,102.0,0.22,0.462,0.616,60.8,63.0,7.8,4.9,0.593,9.9,15.0,0.165,0.617,12.6,35.9,0.112,PHI,2025,reg
65.0,65.0,2025-03-12,@,TOR,L,105.0,118.0,,100.0,112.4,105.0,0.229,0.365,0.497,59.6,46.3,12.4,18.3,0.464,7.8,19.2,0.167,0.52,16.9,36.2,0.14,PHI,2025,reg
66.0,66.0,2025-03-14,,IND,L,100.0,112.0,,105.9,118.6,94.4,0.268,0.463,0.545,51.1,35.1,7.4,16.7,0.518,14.9,25.0,0.183,0.551,10.2,27.3,0.157,PHI,2025,reg
67.0,67.0,2025-03-16,@,DAL,W,130.0,125.0,,126.2,121.4,103.0,0.261,0.391,0.634,53.6,43.8,12.6,5.7,0.598,9.7,20.5,0.217,0.586,13.0,25.0,0.264,PHI,2025,reg
68.0,68.0,2025-03-17,@,HOU,L,137.0,144.0,OT,127.0,133.5,97.7,0.263,0.516,0.646,62.4,43.8,7.4,7.4,0.632,13.1,18.6,0.179,0.579,11.3,46.0,0.187,PHI,2025,reg
69.0,69.0,2025-03-19,@,OKC,L,100.0,133.0,,100.5,133.7,99.5,0.168,0.6,0.49,57.3,68.6,8.0,7.9,0.463,10.5,21.4,0.126,0.656,12.4,27.5,0.167,PHI,2025,reg
70.0,70.0,2025-03-21,@,SAS,L,120.0,128.0,,118.4,126.3,101.4,0.247,0.457,0.668,51.5,65.2,9.9,8.0,0.654,18.2,16.7,0.173,0.635,13.4,25.0,0.169,PHI,2025,reg
71.0,71.0,2025-03-23,@,ATL,L,119.0,132.0,,117.6,130.4,101.2,0.407,0.374,0.555,51.3,60.0,7.9,8.0,0.5,10.8,31.0,0.308,0.649,15.0,29.4,0.218,PHI,2025,reg
72.0,72.0,2025-03-24,@,NOP,L,99.0,112.0,,106.4,120.4,93.0,0.218,0.483,0.519,58.0,55.9,11.8,11.5,0.471,11.2,24.0,0.195,0.58,15.5,34.2,0.126,PHI,2025,reg
73.0,73.0,2025-03-26,,WAS,L,114.0,119.0,,118.8,124.0,96.0,0.204,0.469,0.534,51.0,52.4,7.3,9.8,0.5,4.5,26.5,0.163,0.6,9.9,27.7,0.053,PHI,2025,reg
74.0,74.0,2025-03-29,,MIA,L,95.0,118.0,,103.1,128.0,92.2,0.184,0.421,0.578,56.0,73.7,7.6,14.0,0.586,18.0,16.2,0.079,0.581,10.0,34.0,0.108,PHI,2025,reg
75.0,75.0,2025-03-30,,TOR,L,109.0,127.0,,103.2,120.2,105.6,0.213,0.326,0.56,50.0,59.5,5.7,15.4,0.517,15.6,19.5,0.191,0.558,9.0,25.5,0.117,PHI,2025,reg
76.0,76.0,2025-04-01,@,NYK,L,91.0,105.0,,94.8,109.4,96.0,0.272,0.383,0.502,51.2,67.6,11.5,9.3,0.457,18.1,30.2,0.21,0.494,16.5,32.6,0.247,PHI,2025,reg
77.0,77.0,2025-04-03,,MIL,L,113.0,126.0,,116.2,129.6,97.2,0.213,0.438,0.58,50.0,69.8,8.2,7.8,0.551,13.3,25.6,0.169,0.659,10.5,21.6,0.22,PHI,2025,reg
78.0,78.0,2025-04-05,,MIN,L,109.0,114.0,,116.7,122.0,93.4,0.165,0.385,0.558,58.0,59.1,9.6,8.5,0.549,10.1,25.0,0.099,0.574,13.8,37.8,0.259,PHI,2025,reg
79.0,79.0,2025-04-07,@,MIA,L,105.0,117.0,,108.9,121.3,96.4,0.284,0.432,0.53,51.1,52.6,7.3,7.5,0.5,11.6,27.5,0.193,0.596,12.0,24.4,0.124,PHI,2025,reg
80.0,80.0,2025-04-09,@,WAS,W,122.0,103.0,,118.9,100.4,102.6,0.418,0.549,0.566,46.1,51.3,9.7,14.8,0.516,13.6,34.6,0.308,0.448,14.5,26.0,0.287,PHI,2025,reg
81.0,81.0,2025-04-11,,ATL,L,110.0,124.0,,109.5,123.5,100.4,0.155,0.361,0.531,54.1,67.4,6.0,11.5,0.505,12.6,28.6,0.124,0.564,12.5,36.7,0.191,PHI,2025,reg
82.0,82.0,2025-04-13,,CHI,L,102.0,122.0,,95.8,114.6,106.5,0.223,0.468,0.494,55.1,55.6,6.6,9.5,0.447,12.7,18.5,0.191,0.519,10.4,28.3,0.146,PHI,2025,reg
1.0,1.0,2024-10-23,@,LAC,W,116.0,113.0,OT,104.6,101.9,100.5,0.436,0.487,0.624,54.8,65.8,10.8,14.3,0.583,19.1,9.5,0.321,0.5,17.3,25.5,0.228,PHO,2025,reg
2.0,2.0,2024-10-25,@,LAL,L,116.0,123.0,,117.7,124.9,98.5,0.207,0.451,0.648,52.1,83.3,8.1,8.3,0.616,16.0,13.9,0.183,0.627,12.4,17.1,0.387,PHO,2025,reg
3.0,3.0,2024-10-26,,DAL,W,114.0,102.0,,118.1,105.6,96.6,0.463,0.488,0.592,49.5,72.2,3.1,7.7,0.538,10.3,17.1,0.35,0.468,8.2,23.1,0.161,PHO,2025,reg
4.0,4.0,2024-10-28,,LAL,W,109.0,105.0,,111.6,107.5,97.7,0.23,0.414,0.569,50.0,52.5,7.2,17.7,0.523,10.3,20.5,0.207,0.489,10.5,22.9,0.138,PHO,2025,reg
